Root ID,Top in/out region,Community labels,Predicted NT type,Predicted NT confidence,Verified NT type,Verified Neuropeptide,Body Part,Function,Flow,Super Class,Class,Sub Class,Hemilineage,Nerve,Soma side,Primary Cell Type,Alternative Cell Type(s),Cable length (nm),Surface area (nm^2),Volume (nm^3)
173087,g,statusLabel: Prelim Roughly traced,ACH,0.91,,,,,,cb_sensory,mechanosensory,,,,left,BM_Vib,BM_Vib,,,
173089,g40824,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,Dm2,Dm2,,,
173091,g,"instance: ORN_VA5_unknown,statusLabel: RT Hard to trace",ACH,0.97,,,,,,cb_sensory,olfactory,,,,,ORN_VA5,ORN_VA5,,,
173094,g16250,statusLabel: Prelim Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
173095,g13918,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
173096,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,left,R1-R6,R1-R6,,,
173097,g134768,"instance: vDeltaA_a(AB)_C3,statusLabel: Roughly traced,supertype: 11512",ACH,0.67,,,,,,cb_intrinsic,CX,,DM4_CX_p,,right,vDeltaA_a,vDeltaA_a,,,
173105,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173107,g15627,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173117,g52696,"flywireType: Sm02,statusLabel: Reviewed",ACH,0.97,,,,,,ol_intrinsic,,,,,left,Cm1,Cm1,,,
173126,g10694,statusLabel: Prelim Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,left,L3,L3,,,
173130,g15627,statusLabel: Leaves,GABA,0.56,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173132,g16555,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,Tm5b,Tm5b,,,
173137,g13173,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.75,,,,,,cb_intrinsic,Kenyon_Cell,,MBp4,,left,KCab-c,KCab-c,,,
173142,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173144,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,left,R1-R6,R1-R6,,,
173148,g11062,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,L4,L4,,,
173151,g11139,"flywireType: R1-6,statusLabel: Reviewed",HIST,0.98,,,,,,ol_sensory,visual,,,,left,R1-R6,R1-R6,,,
173154,g12463,statusLabel: Reviewed,GABA,0.83,,,,,,ol_intrinsic,,,,,left,C3,C3,,,
173157,g24695,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Prelim Roughly traced,supertype: 11862",DA,0.74,,,,,,cb_intrinsic,Kenyon_Cell,,MBp2,,right,KCab-m,KCab-m,,,
173160,g39875,"instance: vDeltaC_C0,statusLabel: Roughly traced,supertype: 11512",ACH,0.66,,,,,,cb_intrinsic,CX,,DM4_CX_v,,left,vDeltaC,vDeltaC,,,
173169,g12956,statusLabel: Roughly traced,GLUT,0.73,,,,,,ol_intrinsic,,,,,right,Mi2,Mi2,,,
173173,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173175,g11461,statusLabel: Roughly traced,GLUT,0.75,,,,,,ol_intrinsic,,,,,right,Mi9,Mi9,,,
173181,g11763,"flywireType: Li06,statusLabel: Reviewed",ACH,0.9,,,,,,ol_intrinsic,,,,,left,Tm24,Tm24,,,
173184,g18363,"flywireType: yDm8,statusLabel: Reviewed",GLUT,0.67,,,,,,ol_intrinsic,,,,,left,Dm8a,Dm8a,,,
173186,g,"statusLabel: Prelim Roughly traced,supertype: 20591",ACH,0.96,,,,,,cb_intrinsic,,,WEDd1,,right,CB2309,CB2309,,,
173188,g11862,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Prelim Roughly traced,supertype: 11862",DA,0.71,,,,,,cb_intrinsic,Kenyon_Cell,,MBp3,,right,KCab-s,KCab-s,,,
173189,g11062,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,L4,L4,,,
173190,g16877,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,Mi15,Mi15,,,
173192,g14326,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,T5b,T5b,,,
173196,g11139,"flywireType: R1-6,statusLabel: Reviewed",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173198,g134768,"instance: vDeltaA_a(AB)_C5,statusLabel: Roughly traced,supertype: 11512",,,,,,,,cb_intrinsic,CX,,DM3_CX_p,,right,vDeltaA_a,vDeltaA_a,,,
173202,g15627,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173203,g15627,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173205,g,"flywireType: FB5R,FB5U,statusLabel: Roughly traced,supertype: 31585",,,,,,,,cb_intrinsic,CX,,DM6_dorso_medial,,left,FB5R,FB5R,,,
173209,g40824,statusLabel: Roughly traced,,,,,,,,ol_intrinsic,,,,,right,Dm2,Dm2,,,
173211,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173220,g15627,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173226,g33381,"statusLabel: Prelim Roughly traced,supertype: 12783",ACH,0.96,,,,,,visual_projection,,,VPNd2,,left,LC10b,LC10b,,,
173230,g11062,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,L4,L4,,,
173235,g16250,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
173239,g15625,"flywireType: R8,statusLabel: Roughly traced",HIST,0.88,,,,,,ol_sensory,visual,,,,right,R8y,R8y,,,
173246,g15627,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173248,g26179,"statusLabel: Roughly traced,supertype: 15026",ACH,0.95,,,,,,cb_intrinsic,,,AOTUv3_dorsal,,right,SMP019,SMP019,,,
173250,g105556,"flywireType: CB3026,statusLabel: Roughly traced,supertype: 29662",ACH,0.96,,,,,,cb_intrinsic,,,AOTUv4_dorsal,,left,CRE003_b,CRE003_b,,,
173256,g,"mancBodyid: 17879,statusLabel: Prelim Roughly traced",ACH,0.93,,,,,,sensory_ascending,mechanosensory_proprioceptive,haltere,,,right,SApp,SApp,,,
173257,g150382,"flywireType: PFNp,statusLabel: Prelim Roughly traced,supertype: 14631",ACH,0.85,,,,,,cb_intrinsic,CX,,DM3_CX_v,,right,PFNp_d,PFNp_d,,,
173258,g16877,statusLabel: Roughly traced,ACH,0.92,,,,,,ol_intrinsic,,,,,right,Mi15,Mi15,,,
173260,g13918,statusLabel: Reviewed,ACH,0.95,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
173263,g15211,"flywireType: Y4,statusLabel: Reviewed",,,,,,,,ol_intrinsic,,,,,left,Y14,Y14,,,
173272,g26406,"flywireType: R7,statusLabel: Reviewed",HIST,0.98,,,,,,ol_sensory,visual,,,,left,R7_unclear,R7_unclear,,,
173273,g,statusLabel: RT Hard to trace,ACH,0.94,,,,,,cb_sensory,olfactory,,,,right,ORN_VA7m,ORN_VA7m,,,
173283,g,"statusLabel: Prelim Roughly traced,supertype: 17600",GLUT,0.85,,,,,,cb_intrinsic,,,SLPad1_posterior,,left,SMP210,SMP210,,,
173289,g11139,"flywireType: R1-6,statusLabel: Reviewed",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173292,g31713,"instance: vDeltaM_C7,statusLabel: Roughly traced,supertype: 11512",,,,,,,,cb_intrinsic,CX,,DM4_CX_p,,left,vDeltaM,vDeltaM,,,
173303,g20107,"flywireType: R7,statusLabel: Reviewed",HIST,0.96,,,,,,ol_sensory,visual,,,,left,R7p,R7p,,,
173305,g24740,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,T5d,T5d,,,
173311,g14116,statusLabel: Prelim Roughly traced,GLUT,0.82,,,,,,ol_intrinsic,,,,,left,Dm12,Dm12,,,
173321,g14326,statusLabel: Reviewed,ACH,0.95,,,,,,ol_intrinsic,,,,,left,T5b,T5b,,,
173322,g14292,"statusLabel: Prelim Roughly traced,supertype: 14292",DA,0.7,,,,,,cb_intrinsic,Kenyon_Cell,,MBp1,,right,KCg-m,KCg-m,,,
173324,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173327,g40824,statusLabel: Roughly traced,ACH,0.96,,,,,,ol_intrinsic,,,,,right,Dm2,Dm2,,,
173331,g17497,"flywireType: Tm27,statusLabel: Roughly traced",ACH,0.92,,,,,,ol_intrinsic,,,,,right,TmY18,TmY18,,,
173332,g13173,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.74,,,,,,cb_intrinsic,Kenyon_Cell,,MBp3,,left,KCab-c,KCab-c,,,
173353,g17497,"flywireType: Tm27,statusLabel: Reviewed",ACH,0.97,,,,,,ol_intrinsic,,,,,left,TmY18,TmY18,,,
173366,g26406,"flywireType: R7,statusLabel: RT Hard to trace",,,,,,,,ol_sensory,visual,,,,right,R7_unclear,R7_unclear,,,
173370,g11062,statusLabel: Reviewed,ACH,0.9,,,,,,ol_intrinsic,,,,,left,L4,L4,,,
173372,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173379,g16250,statusLabel: Prelim Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
173383,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173384,g40824,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Dm2,Dm2,,,
173387,g,statusLabel: Prelim Roughly traced,ACH,0.96,,,,,,cb_sensory,olfactory,,,,right,ORN_DM1,ORN_DM1,,,
173388,g17463,"flywireType: Dm3q,statusLabel: Reviewed",GLUT,0.87,,,,,,ol_intrinsic,,,,,left,Dm3b,Dm3b,,,
173391,g52696,"flywireType: Sm02,statusLabel: Roughly traced",,,,,,,,ol_intrinsic,,,,,right,Cm1,Cm1,,,
173392,g,"instance: ORN_VA1v_unknown,statusLabel: RT Hard to trace",ACH,0.96,,,,,,cb_sensory,olfactory,,,,,ORN_VA1v,ORN_VA1v,,,
173397,g16122,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T4c,T4c,,,
173398,g20107,"flywireType: R7,statusLabel: Reviewed",HIST,0.98,,,,,,ol_sensory,visual,,,,left,R7p,R7p,,,
173399,g24233,"flywireType: Dm3v,statusLabel: Roughly traced",,,,,,,,ol_intrinsic,,,,,right,Dm3c,Dm3c,,,
173417,g53272,"flywireType: PLP046b,statusLabel: Roughly traced,supertype: 29771",GLUT,0.78,,,,,,cb_intrinsic,,,SLPa&l1_lateral,,right,PLP046,PLP046,,,
173420,g173420,"flywireType: AN_AVLP_53,mancBodyid: 32068,statusLabel: Prelim Roughly traced",ACH,0.97,,,,,,ascending_neuron,,,10B,,right,AN10B047,AN10B047,,,
173421,g14735,"flywireType: Tm25,statusLabel: Reviewed",ACH,0.95,,,,,,ol_intrinsic,,,,,left,Tm12,Tm12,,,
173429,g26406,"flywireType: R7,statusLabel: RT Hard to trace",,,,,,,,ol_sensory,visual,,,,right,R7_unclear,R7_unclear,,,
173440,g,statusLabel: Prelim Roughly traced,SER,0.6,,,,,,cb_sensory,unknown_sensory,,,,,,,,,
173444,g17795,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,Tm20,Tm20,,,
173445,g143067,"statusLabel: Roughly traced,supertype: 18277",GLUT,0.84,,,,,,cb_intrinsic,,,DM6_posterior,,left,CL355,CL355,,,
173446,g17463,"flywireType: Dm3q,statusLabel: Roughly traced",GLUT,0.83,,,,,,ol_intrinsic,,,,,right,Dm3b,Dm3b,,,
173447,g17897,"flywireType: pDm8,statusLabel: Reviewed",GLUT,0.56,,,,,,ol_intrinsic,,,,,left,Dm8b,Dm8b,,,
173454,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173459,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173461,g11139,"flywireType: R1-6,statusLabel: Leaves",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173462,g,"flywireType: LB1a,LB1d,statusLabel: Prelim Roughly traced",ACH,0.68,,,,,,cb_sensory,gustatory,labellar_bristle,,,left,LB1a,LB1a,,,
173467,g88188,"flywireType: CB1163,statusLabel: Roughly traced,supertype: 88188",ACH,0.95,,,,,,cb_intrinsic,,,CREl1,,right,SMP174,SMP174,,,
173469,g16250,statusLabel: Prelim Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,left,Tm9,Tm9,,,
173472,g13173,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.73,,,,,,cb_intrinsic,Kenyon_Cell,,MBp4,,left,KCab-c,KCab-c,,,
173479,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173491,g17721,"flywireType: R7,statusLabel: Roughly traced",,,,,,,,ol_sensory,visual,,,,right,R7y,R7y,,,
173492,g10694,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,L3,L3,,,
173496,g13882,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T4a,T4a,,,
173503,g89221,"instance: FS4C_C5,statusLabel: Roughly traced,supertype: 68360",ACH,0.83,,,,,,cb_intrinsic,CX,,DM3_CX_d1,,right,FS4C,FS4C,,,
173507,g24233,"flywireType: Dm3v,statusLabel: Reviewed",,,,,,,,ol_intrinsic,,,,,left,Dm3c,Dm3c,,,
173510,g17721,"flywireType: R7,statusLabel: Prelim Roughly traced",,,,,,,,ol_sensory,visual,,,,right,R7y,R7y,,,
173511,g121996,"flywireType: FS3,hemibrainType: FS3,instance: FS3_C4,statusLabel: Roughly traced,supertype: 41385",ACH,0.78,,,,,,cb_intrinsic,CX,,DM2_CX_d2,,left,FS3_d,FS3_d,,,
173525,g138098,"statusLabel: Roughly traced,supertype: 54506",,,,,,,,cb_intrinsic,,,DM6_posterior,,left,CB1789,CB1789,,,
173527,g52696,"flywireType: Sm02,statusLabel: Roughly traced",ACH,0.97,,,,,,ol_intrinsic,,,,,right,Cm1,Cm1,,,
173546,g16877,statusLabel: Reviewed,ACH,0.92,,,,,,ol_intrinsic,,,,,left,Mi15,Mi15,,,
173562,g173562,"statusLabel: Roughly traced,supertype: 80592,synonyms: Cachero 2010: aSP-a; Yu 2010: aSP2",GLUT,0.82,,,,,,cb_intrinsic,,,SMPad1,,left,SMP102,SMP102,,,
173565,g60481,"flywireType: PFNp,statusLabel: Prelim Roughly traced,supertype: 14631",ACH,0.77,,,,,,cb_intrinsic,CX,,DM4_CX_v,,right,PFNp_a,PFNp_a,,,
173567,g15627,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173570,g13173,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.74,,,,,,cb_intrinsic,Kenyon_Cell,,MBp4,,left,KCab-c,KCab-c,,,
173571,g13579,statusLabel: Reviewed,GABA,0.85,,,,,,ol_intrinsic,,,,,left,Mi4,Mi4,,,
173572,g13918,statusLabel: Reviewed,ACH,0.94,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
173573,g13173,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Prelim Roughly traced,supertype: 11862",DA,0.8,,,,,,cb_intrinsic,Kenyon_Cell,,MBp1,,right,KCab-c,KCab-c,,,
173575,g15625,"flywireType: R8,statusLabel: Reviewed",HIST,0.82,,,,,,ol_sensory,visual,,,,left,R8y,R8y,,,
173577,g24233,"flywireType: Dm3v,statusLabel: Reviewed",,,,,,,,ol_intrinsic,,,,,left,Dm3c,Dm3c,,,
173578,g59917,"flywireType: CB2868_a,statusLabel: Roughly traced,supertype: 27917",ACH,0.93,,,,,,cb_intrinsic,,,CLp1_or_SLPpm2,,right,SMP438,SMP438,,,
173580,g156004,"flywireType: PS087d,statusLabel: Roughly traced,supertype: 11623,synonyms: Cachero 2010: aSP-i; Yu 2010: aSP11",GLUT,0.75,,,,,,cb_intrinsic,,,AOTUv3_ventral,,right,PS087,PS087,,,
173592,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173593,g40248,"hemibrainType: PS225,instance: DNpe008(PS225),mancBodyid: 30332,mancType: DNht002,statusLabel: Prelim Roughly traced,supertype: 21027",ACH,0.96,,,,,,descending_neuron,,ht,PSp2,,right,DNpe008,DNpe008,,,
173597,g40824,statusLabel: Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,right,Dm2,Dm2,,,
173599,g13918,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
173600,g13579,statusLabel: Reviewed,GABA,0.91,,,,,,ol_intrinsic,,,,,left,Mi4,Mi4,,,
173601,g,statusLabel: Prelim Roughly traced,ACH,0.94,,,,,,cb_sensory,olfactory,,,,left,ORN_DL5,ORN_DL5,,,
173604,g88289,"flywireType: FS3,hemibrainType: FS3,instance: FS3_a_C5,statusLabel: Roughly traced,supertype: 41385",ACH,0.91,,,,,,cb_intrinsic,CX,,DM3_CX_d1,,right,FS3_a,FS3_a,,,
173605,g71822,"flywireType: LCe04,hemibrainType: LC9,statusLabel: Prelim Roughly traced,supertype: 11372",ACH,0.74,,,,,,visual_projection,,,,,left,LoVP12,LoVP12,,,
173609,g13918,statusLabel: Reviewed,ACH,0.96,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
173612,g15627,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173620,g40824,statusLabel: Roughly traced,,,,,,,,ol_intrinsic,,,,,right,Dm2,Dm2,,,
173621,g58981,"flywireType: CB2353,statusLabel: Roughly traced,supertype: 14960",ACH,0.58,,,,,,cb_intrinsic,,,MD_SA1,,left,GNG609,GNG609,,,
173622,g,statusLabel: Prelim Roughly traced,ACH,0.96,,,,,,cb_sensory,olfactory,,,,left,ORN_DC1,ORN_DC1,,,
173628,g,"statusLabel: Prelim Roughly traced,supertype: 25872",GABA,0.73,,,,,,cb_intrinsic,ALLN,,ALl1_dorsal,,left,CB1824,CB1824,,,
173646,g13918,statusLabel: Reviewed,ACH,0.95,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
173664,g11062,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,L4,L4,,,
173672,g64298,"flywireType: PFNp,statusLabel: Prelim Roughly traced,supertype: 14631",ACH,0.65,,,,,,cb_intrinsic,CX,,DM2_CX_v,,right,PFNp_b,PFNp_b,,,
173680,g29457,"flywireType: Sm01,statusLabel: Roughly traced",,,,,,,,ol_intrinsic,,,,,right,Cm2,Cm2,,,
173684,g11139,"flywireType: R1-6,statusLabel: Reviewed",,,,,,,,ol_sensory,visual,,,,left,R1-R6,R1-R6,,,
173691,g17463,"flywireType: Dm3q,statusLabel: Roughly traced",GLUT,0.82,,,,,,ol_intrinsic,,,,,right,Dm3b,Dm3b,,,
173694,g86548,statusLabel: Prelim Roughly traced,ACH,0.93,,,,,,visual_projection,,,,,left,LPC2,LPC2,,,
173695,g16122,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T4c,T4c,,,
173698,g24740,statusLabel: Roughly traced,,,,,,,,ol_intrinsic,,,,,right,T5d,T5d,,,
173705,g59550,"flywireType: CB1591,statusLabel: Roughly traced,supertype: 29662",ACH,0.96,,,,,,cb_intrinsic,,,AOTUv4_dorsal,,right,CRE003_a,CRE003_a,,,
173712,g15479,"flywireType: R8,statusLabel: Reviewed",HIST,0.68,,,,,,ol_sensory,visual,,,,left,R8p,R8p,,,
173713,g15115,"flywireType: Dm3p,statusLabel: Roughly traced",GLUT,0.88,,,,,,ol_intrinsic,,,,,right,Dm3a,Dm3a,,,
173717,g86548,statusLabel: Prelim Roughly traced,ACH,0.95,,,,,,visual_projection,,,,,left,LPC2,LPC2,,,
173718,g11062,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,L4,L4,,,
173720,g24740,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,T5d,T5d,,,
173725,g49053,"instance: vDeltaF_C4,statusLabel: Roughly traced,supertype: 11512",ACH,0.87,,,,,,cb_intrinsic,CX,,DM3_CX_v,,right,vDeltaF,vDeltaF,,,
173737,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173739,g40824,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Dm2,Dm2,,,
173743,g,statusLabel: Prelim Roughly traced,ACH,0.95,,,,,,cb_sensory,olfactory,,,,right,ORN_DL5,ORN_DL5,,,
173749,g92797,"instance: vDeltaA_b_C7,statusLabel: Roughly traced,supertype: 11512",ACH,0.81,,,,,,cb_intrinsic,CX,,DM4_CX_p,,left,vDeltaA_b,vDeltaA_b,,,
173751,g,statusLabel: Prelim Roughly traced,ACH,0.94,,,,,,cb_sensory,olfactory,,,,left,ORN_DM1,ORN_DM1,,,
173753,g15115,"flywireType: Dm3p,statusLabel: Reviewed",GLUT,0.86,,,,,,ol_intrinsic,,,,,left,Dm3a,Dm3a,,,
173757,g15479,"flywireType: R8,statusLabel: Roughly traced",HIST,0.93,,,,,,ol_sensory,visual,,,,right,R8p,R8p,,,
173765,g15627,statusLabel: Prelim Roughly traced,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173772,g24740,statusLabel: Reviewed,ACH,0.95,,,,,,ol_intrinsic,,,,,left,T5d,T5d,,,
173781,g24695,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.77,,,,,,cb_intrinsic,Kenyon_Cell,,MBp3,,left,KCab-m,KCab-m,,,
173791,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,left,R1-R6,R1-R6,,,
173792,g,statusLabel: Prelim Roughly traced,ACH,0.97,,,,,,cb_sensory,olfactory,,,,left,ORN_VA6,ORN_VA6,,,
173793,g17795,statusLabel: Roughly traced,ACH,0.94,,,,,,ol_intrinsic,,,,,right,Tm20,Tm20,,,
173796,g26518,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T5c,T5c,,,
173799,g70276,"flywireType: LCe03,statusLabel: Prelim Roughly traced",GLUT,0.75,,,,,,visual_projection,,,,,left,LoVP13,LoVP13,,,
173801,g17497,"flywireType: Tm27,statusLabel: Reviewed",ACH,0.96,,,,,,ol_intrinsic,,,,,left,TmY18,TmY18,,,
173803,g14999,statusLabel: Reviewed,ACH,0.89,,,,,,ol_intrinsic,,,,,left,L5,L5,,,
173807,g11862,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Prelim Roughly traced,supertype: 11862",DA,0.76,,,,,,cb_intrinsic,Kenyon_Cell,,MBp3,,right,KCab-s,KCab-s,,,
173822,g13918,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T3,T3,,,
173825,g12709,statusLabel: Prelim Roughly traced,GLUT,0.81,,,,,,ol_intrinsic,,,,,left,TmY5a,TmY5a,,,
173827,g15627,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173833,g14999,statusLabel: Prelim Roughly traced,ACH,0.97,,,,,,ol_intrinsic,,,,,left,L5,L5,,,
173837,g,statusLabel: Prelim Roughly traced,ACH,0.96,,,,,,cb_sensory,olfactory,,,,left,ORN_VM3,ORN_VM3,,,
173838,g,statusLabel: Prelim Roughly traced,ACH,0.94,,,,,,cb_sensory,olfactory,,,,right,ORN_DA3,ORN_DA3,,,
173841,g19465,statusLabel: Prelim Roughly traced,GABA,0.77,,,,,,ol_intrinsic,,,,,left,Dm10,Dm10,,,
173844,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
173845,g173845,"flywireType: CB3957,statusLabel: Roughly traced,supertype: 44139",ACH,0.95,,,,,,cb_intrinsic,,,AOTUv4_dorsal,,right,CL005,CL005,,,
173847,g15479,"flywireType: R8,statusLabel: Prelim Roughly traced",HIST,0.93,,,,,,ol_sensory,visual,,,,right,R8p,R8p,,,
173853,g97092,"flywireType: FS3,hemibrainType: FS3,instance: FS3_b_C3,statusLabel: Roughly traced,supertype: 41385",ACH,0.85,,,,,,cb_intrinsic,CX,,DM4_CX_d1,,right,FS3_b,FS3_b,,,
173855,g22003,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,T4d,T4d,,,
173858,g13979,statusLabel: Reviewed,ACH,0.97,,,,,,ol_intrinsic,,,,,left,Tm1,Tm1,,,
173860,g14326,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,T5b,T5b,,,
173861,g,"statusLabel: Prelim Roughly traced,supertype: 12417",ACH,0.94,,,,,,cb_intrinsic,,,VLPl&p2_lateral,,left,AVLP120,AVLP120,,,
173862,g,"statusLabel: Prelim Roughly traced,supertype: 26988",GLUT,0.79,,,,,,cb_intrinsic,,,DM2_or_DM3_posterior,,left,,,,,
173866,g17463,"flywireType: Dm3q,statusLabel: Roughly traced",,,,,,,,ol_intrinsic,,,,,right,Dm3b,Dm3b,,,
173868,g60481,"flywireType: PFNp,statusLabel: Prelim Roughly traced,supertype: 14631",ACH,0.7,,,,,,cb_intrinsic,CX,,DM4_CX_p,,right,PFNp_a,PFNp_a,,,
173873,g15627,statusLabel: Reviewed,,,,,,,,ol_intrinsic,,,,,left,C2,C2,,,
173874,g,statusLabel: Prelim Roughly traced,ACH,0.94,,,,,,cb_sensory,olfactory,,,,right,ORN_VA7m,ORN_VA7m,,,
173877,g31713,"instance: vDeltaM_C7,statusLabel: Roughly traced,supertype: 11512",,,,,,,,cb_intrinsic,CX,,DM2_CX_p,,right,vDeltaM,vDeltaM,,,
173882,g11862,"flywireType: KCab,hemibrainType: KCab-m,KCab-c,KCab-s,statusLabel: Roughly traced,supertype: 11862",DA,0.72,,,,,,cb_intrinsic,Kenyon_Cell,,MBp4,,right,KCab-s,KCab-s,,,
173889,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,left,R1-R6,R1-R6,,,
173895,g11139,"flywireType: R1-6,statusLabel: Out of scope",,,,,,,,ol_sensory,visual,,,,right,R1-R6,R1-R6,,,
